KindOfQuery;Shift;Country;Week;#Eq;#Vars;Eq. creation time;Solve time;Average squared error
WithJHURegions;1;DE;2020W50;51;248;2.633476567;0.269742317;0.021704337424917498
WithoutJHURegions;-;DE;2020W51;5;24;0.689473014;0.287370787;0.0011617541696207006
WithJHURegions;1;DE;2020W51;51;248;2.700971996;0.263604787;0.0326472303337429
WithoutJHURegions;-;DE;2020W52;5;24;0.729492496;0.190672901;0.002272340199209269
WithJHURegions;1;DE;2020W52;51;248;2.584778821;0.233455833;0.025817679072704127
WithoutJHURegions;-;DE;2021W01;5;24;0.729095022;0.227254467;5.708484958136777E-6
WithJHURegions;1;DE;2021W01;51;248;2.63613782;0.235645247;0.08005569297840612
WithoutJHURegions;-;DE;2021W02;5;24;0.726781565;0.233245327;4.920015523527642E-4
WithJHURegions;1;DE;2021W02;51;248;2.687307267;0.287868829;0.08870319103403099
WithoutJHURegions;-;DE;2021W03;5;24;0.746192198;0.233884802;5.379695476469018E-4
WithJHURegions;1;DE;2021W03;51;248;2.671515854;0.22775719;0.08091556570461492
WithoutJHURegions;-;DE;2021W04;5;24;0.731078887;0.213550713;0.0020338302164875804
WithJHURegions;1;DE;2021W04;51;248;2.602900843;0.233619401;0.09219135470872188
WithoutJHURegions;-;DE;2021W05;5;24;0.732177015;0.261652972;0.0057263751758837335
WithJHURegions;1;DE;2021W05;51;248;2.687898674;0.295259397;0.11515213188978318
WithoutJHURegions;-;DE;2021W06;5;24;0.658081765;0.231087688;0.004911983149278691
WithJHURegions;1;DE;2021W06;51;248;2.632265806;0.232428449;0.1015937002625973
WithoutJHURegions;-;IT;2020W05;5;27;0.724285813;0.228929841;0.0012116120271061807
WithJHURegions;1;IT;2020W05;15;27;2.917840518;0.245282361;0.0012116120271055016
WithoutJHURegions;-;IT;2020W06;5;29;0.743218236;0.229329408;9.203639725062569E-4
WithJHURegions;1;IT;2020W06;61;29;2.849042521;0.229878438;9.203639725054324E-4
WithoutJHURegions;-;IT;2020W07;5;29;0.776596346;0.215281752;4.420620303567474E-4
WithJHURegions;1;IT;2020W07;61;29;2.928826136;0.234091532;4.4206203035634733E-4
WithoutJHURegions;-;IT;2020W08;5;29;0.809954759;0.194722212;6.624766428644904E-4
WithJHURegions;1;IT;2020W08;61;29;2.812608868;0.293165803;6.624766428638745E-4
WithoutJHURegions;-;IT;2020W09;5;29;0.743475251;0.236187568;5.586234654938295E-5
WithJHURegions;1;IT;2020W09;61;29;2.879688034;0.239695675;5.5862346556987854E-5
WithoutJHURegions;-;IT;2020W10;5;29;0.77296105;0.28756501;8.692370587819032E-4
WithJHURegions;1;IT;2020W10;61;29;2.926716881;0.233049833;8.692370601239728E-4
WithoutJHURegions;-;IT;2020W11;5;29;0.807550713;0.288446209;0.008000499762894348
WithJHURegions;1;IT;2020W11;61;29;2.762321505;0.239912185;0.008000499773189096
WithoutJHURegions;-;IT;2020W12;5;29;0.811571741;0.216962993;0.01178374238550188
WithJHURegions;1;IT;2020W12;61;29;2.912672845;0.240860922;0.01178374239706151
WithoutJHURegions;-;IT;2020W13;5;29;0.820115962;0.207042177;0.008651055783108888
WithJHURegions;1;IT;2020W13;61;29;2.889399228;0.237684705;0.00865105578911799
WithoutJHURegions;-;IT;2020W14;5;29;0.8187972;0.204510045;0.0029656032470988213
WithJHURegions;1;IT;2020W14;61;29;2.833847657;0.242251481;0.002965602846772972
WithoutJHURegions;-;IT;2020W15;5;29;0.818270237;0.203358904;0.002526060255152828
WithJHURegions;1;IT;2020W15;61;29;2.784163326;0.259532344;0.0025260602600803233
WithoutJHURegions;-;IT;2020W16;5;29;0.724859202;0.232531182;4.7382742456738257E-4
WithJHURegions;1;IT;2020W16;61;29;2.870144325;0.245117457;4.738274259090749E-4
WithoutJHURegions;-;IT;2020W17;5;29;0.775988072;0.189182668;1.621633947688206E-4
WithJHURegions;1;IT;2020W17;61;29;2.794396953;0.241934326;1.621633946311607E-4
WithoutJHURegions;-;IT;2020W18;5;29;0.825846164;0.218936732;0.0010821366093222854
WithJHURegions;1;IT;2020W18;61;29;2.817179008;0.231354059;0.0010821366012996369
WithoutJHURegions;-;IT;2020W19;5;29;0.774439037;0.235790231;0.001175369904134367
WithJHURegions;1;IT;2020W19;61;29;2.848221516;0.25351117;0.001175369883366731
WithoutJHURegions;-;IT;2020W20;5;29;0.796251616;0.229811103;9.584122575874691E-4
WithJHURegions;1;IT;2020W20;61;113;2.882646906;0.241114935;0.05885512273497604
WithoutJHURegions;-;IT;2020W21;5;29;0.811124804;0.200646507;0.0019381194585227537
WithJHURegions;1;IT;2020W21;61;260;2.820368827;0.17601251;0.01968135644944483
WithoutJHURegions;-;IT;2020W22;5;29;0.813464799;0.234419574;0.0015348321065706775
WithJHURegions;1;IT;2020W22;61;323;2.898735062;0.244283258;0.05016292994924722
WithoutJHURegions;-;IT;2020W23;5;29;0.807378253;0.275142717;0.0013061203163296526
WithJHURegions;1;IT;2020W23;61;323;2.770126103;0.234556464;0.1017813780479643
WithoutJHURegions;-;IT;2020W24;5;29;0.820744385;0.183666034;0.002534481588186152
WithJHURegions;1;IT;2020W24;61;323;2.834451247;0.226132369;0.09440653114415971
WithoutJHURegions;-;IT;2020W25;5;29;0.774124599;0.219005384;3.5990939745690083E-4
WithJHURegions;1;IT;2020W25;61;323;2.851518598;0.239751332;0.08062414567955536
WithoutJHURegions;-;IT;2020W26;5;29;0.830123011;0.19123058;5.805673429992703E-4
WithJHURegions;1;IT;2020W26;61;323;2.876016188;0.300301925;0.07040641625858644
WithoutJHURegions;-;IT;2020W27;5;29;0.78856239;0.281221995;8.237180039534655E-4
WithJHURegions;1;IT;2020W27;61;323;2.778896315;0.243328862;0.04491218957052136
WithoutJHURegions;-;IT;2020W28;5;29;0.72022501;0.227059803;3.0960642592433506E-4
WithJHURegions;1;IT;2020W28;61;323;2.840512069;0.243660193;0.04084726376172679
WithoutJHURegions;-;IT;2020W29;5;29;0.811010321;0.225335746;0.0010194799273845303
WithJHURegions;1;IT;2020W29;61;323;2.876785694;0.238912245;0.038337491439690015
WithoutJHURegions;-;IT;2020W30;5;29;0.731201279;0.275899314;7.529298838220208E-4
WithJHURegions;1;IT;2020W30;61;323;2.807435039;0.238341983;0.021757810281601564
WithoutJHURegions;-;IT;2020W31;5;29;0.822594007;0.234650678;0.0010063092366077635
WithJHURegions;1;IT;2020W31;61;323;2.800765167;0.230147669;0.010226588050152727
WithoutJHURegions;-;IT;2020W32;5;29;0.807523092;0.169843897;3.4222509011066625E-5
WithJHURegions;1;IT;2020W32;61;323;2.86390858;0.287975251;0.013402717264001161
WithoutJHURegions;-;IT;2020W33;5;29;0.8008637;0.273687897;0.0012950500190174016
WithJHURegions;1;IT;2020W33;61;323;2.836069236;0.23429106;0.010118347025405308
WithoutJHURegions;-;IT;2020W34;5;29;0.696625928;0.204775089;0.0010179171646670254
WithJHURegions;1;IT;2020W34;61;323;2.845772697;0.250087774;0.022917526154247445
WithoutJHURegions;-;IT;2020W35;5;29;0.740260513;0.234402039;0.001034597852836589
WithJHURegions;1;IT;2020W35;61;323;2.728683596;0.239011907;0.02512962978322997
WithoutJHURegions;-;IT;2020W36;5;29;0.678534683;0.282911894;3.750195421510594E-4
WithJHURegions;1;IT;2020W36;61;323;2.777895501;0.23731921;0.05276149364093565
WithoutJHURegions;-;IT;2020W37;5;29;0.820027854;0.22336228;9.392448950151897E-4
WithJHURegions;1;IT;2020W37;61;323;2.711299427;0.226132085;0.05437005430211857
WithoutJHURegions;-;IT;2020W38;5;29;0.711749219;0.170529467;0.0010476607138225377
WithJHURegions;1;IT;2020W38;61;323;2.70035018;0.24139248;0.05519030064381283
WithoutJHURegions;-;IT;2020W39;5;29;0.818058789;0.281095994;2.5435129344416044E-6
WithJHURegions;1;IT;2020W39;61;323;2.696260213;0.28116374;0.03420066391224102
WithoutJHURegions;-;IT;2020W40;5;29;0.789323373;0.26722462;5.852403906481211E-4
WithJHURegions;1;IT;2020W40;61;323;2.769561135;0.252892916;0.03356892598865932
WithoutJHURegions;-;IT;2020W41;5;29;0.811436063;0.221273506;1.160126558288818E-4
WithJHURegions;1;IT;2020W41;61;323;2.804941198;0.242240993;0.0348909112064604
WithoutJHURegions;-;IT;2020W42;5;29;0.810622399;0.257988678;8.498700166184327E-4
WithJHURegions;1;IT;2020W42;61;323;2.698530213;0.191475232;0.03381649065531272
WithoutJHURegions;-;IT;2020W43;5;29;0.75991258;0.233475228;0.0048903763379731235
WithJHURegions;1;IT;2020W43;61;323;2.792331517;0.241470492;0.03144414409267474
WithoutJHURegions;-;IT;2020W44;5;29;0.785934481;0.236274297;0.007601397767902436
WithJHURegions;1;IT;2020W44;61;323;2.790985023;0.273080753;0.017726287146274344
WithoutJHURegions;-;IT;2020W45;5;29;0.815307274;0.209791017;0.008102620318283458
WithJHURegions;1;IT;2020W45;61;323;2.807893692;0.23307154;0.012862205387058838
WithoutJHURegions;-;IT;2020W46;5;29;0.82989418;0.234388206;0.006311991910084009
WithJHURegions;1;IT;2020W46;61;323;2.758320903;0.243994171;0.016222853294721385
WithoutJHURegions;-;IT;2020W47;5;29;0.753289923;0.256625494;0.0030172833261180826
WithJHURegions;1;IT;2020W47;61;323;2.729181867;0.238884022;0.017421566438369788
WithoutJHURegions;-;IT;2020W48;5;29;0.781485035;0.179616432;0.0017257716832188225
WithJHURegions;1;IT;2020W48;61;323;2.781325192;0.294111864;0.019076165896414237
WithoutJHURegions;-;IT;2020W49;5;29;0.811904414;0.210656989;6.459906653544246E-5
WithJHURegions;1;IT;2020W49;61;323;2.818951591;0.23233107;0.03051574803335804
WithoutJHURegions;-;IT;2020W50;5;29;0.797783843;0.173439023;1.2008538308615317E-5
WithJHURegions;1;IT;2020W50;61;323;2.768063604;0.239766198;0.047108087207177345
WithoutJHURegions;-;IT;2020W51;5;29;0.777511426;0.149790222;5.170365694212203E-4
WithJHURegions;1;IT;2020W51;61;323;2.749804665;0.24109355;0.07200110541947174
WithoutJHURegions;-;IT;2020W52;5;29;0.810274571;0.137646746;0.00310549945769405
WithJHURegions;1;IT;2020W52;61;323;2.611054896;0.282716328;0.04932661860075597
WithoutJHURegions;-;IT;2021W01;5;29;0.80471352;0.225898597;0.006361521700957819
WithJHURegions;1;IT;2021W01;61;323;2.687526866;0.236290147;0.057223371352538445
WithoutJHURegions;-;IT;2021W02;5;29;0.744827617;0.232575308;0.008449046175574985
WithJHURegions;1;IT;2021W02;61;323;2.732216554;0.210455353;0.046467486245323375
WithoutJHURegions;-;IT;2021W03;5;29;0.762951265;0.192902455;0.005740188476026547
WithJHURegions;1;IT;2021W03;61;323;2.679265078;0.273185791;0.04195094205134154
WithoutJHURegions;-;IT;2021W04;5;29;0.796503349;0.230571252;0.005880333722663182
WithJHURegions;1;IT;2021W04;61;323;2.598670591;0.165542655;0.058620064463924176
WithoutJHURegions;-;IT;2021W05;5;29;0.796223419;0.143452524;0.00846902569754888
WithJHURegions;1;IT;2021W05;61;323;2.677021108;0.141823452;0.049002379872728666
WithoutJHURegions;-;IT;2021W06;5;29;0.802201428;0.251592586;0.014021367203476544
WithJHURegions;1;IT;2021W06;61;323;2.651499343;0.154672683;0.04564052066592975
WithoutJHURegions;-;ES;2020W05;5;25;0.775257747;0.275960693;2.684094113423611E-5
WithJHURegions;1;ES;2020W05;15;25;2.784019383;0.233400143;2.6840941134211603E-5
WithoutJHURegions;-;ES;2020W06;5;27;0.802698423;0.22105636;9.893054007175538E-4
WithJHURegions;1;ES;2020W06;55;27;2.906677484;0.297176328;9.893054007159157E-4
WithoutJHURegions;-;ES;2020W07;5;27;0.801582552;0.230214008;0.0018143963965987784
WithJHURegions;1;ES;2020W07;55;27;2.904198708;0.235782601;0.001814396396595588
WithoutJHURegions;-;ES;2020W08;5;27;0.803754365;0.191312145;0.0030069707859059413
WithJHURegions;1;ES;2020W08;55;27;2.928713339;0.253399055;0.003006970785900085
WithoutJHURegions;-;ES;2020W09;5;27;0.79209336;0.203506883;0.0020489198988515806
WithJHURegions;1;ES;2020W09;55;27;2.86903689;0.226936938;0.0020489198988474983
WithoutJHURegions;-;ES;2020W10;5;27;0.78113385;0.207920286;5.71589133538529E-4
WithJHURegions;1;ES;2020W10;55;27;2.920938141;0.254713416;5.715891335371102E-4
WithoutJHURegions;-;ES;2020W11;5;27;0.751233887;0.214456265;0.0014021800460288262
WithJHURegions;1;ES;2020W11;55;27;2.936930479;0.243489415;0.0014021800468962736
WithoutJHURegions;-;ES;2020W12;5;27;0.79819338;0.195697121;0.014003390553412083
WithJHURegions;1;ES;2020W12;55;27;2.900244428;0.278593953;0.01400339057097798
WithoutJHURegions;-;ES;2020W13;5;27;0.760576894;0.264801013;0.023217456160318888
WithJHURegions;1;ES;2020W13;55;27;2.846485017;0.235333164;0.02321745617863188
WithoutJHURegions;-;ES;2020W14;5;27;0.802625848;0.249485372;0.015470815817299406
WithJHURegions;1;ES;2020W14;55;27;2.900459953;0.164006331;0.015470812107022317
WithoutJHURegions;-;ES;2020W15;5;27;0.733795456;0.169653497;0.008387502296725594
WithJHURegions;1;ES;2020W15;55;27;2.78961776;0.187351597;0.008387502287552868
WithoutJHURegions;-;ES;2020W16;5;27;0.797020934;0.219557891;0.002193381283962827
WithJHURegions;1;ES;2020W16;55;27;2.73781086;0.263662304;0.00219338128935423
WithoutJHURegions;-;ES;2020W17;5;27;0.800978265;0.230145559;7.755694913880233E-5
WithJHURegions;1;ES;2020W17;55;27;2.789298853;0.303541468;7.755694912007712E-5
WithoutJHURegions;-;ES;2020W18;5;27;0.720417517;0.232387356;0.0019536021141794545
WithJHURegions;1;ES;2020W18;55;27;2.762485985;0.236958043;0.001953602104815143
WithoutJHURegions;-;ES;2020W19;5;27;0.725802144;0.224045605;0.0017882003429472908
WithJHURegions;1;ES;2020W19;55;27;2.814682738;0.23805303;0.0017882003181578492
WithoutJHURegions;-;ES;2020W20;5;27;0.769663226;0.177142193;0.005460390508963033
WithJHURegions;1;ES;2020W20;55;99;2.794058034;0.240111211;0.09772369452988261
WithoutJHURegions;-;ES;2020W21;5;27;0.770690884;0.167254833;0.002397249633241986
WithJHURegions;1;ES;2020W21;55;225;2.888774409;0.256342902;0.03278825168453459
WithoutJHURegions;-;ES;2020W22;5;27;0.724172023;0.210150974;0.006656243361096845
WithJHURegions;1;ES;2020W22;55;279;2.782369016;0.238309001;0.13774460738182526
WithoutJHURegions;-;ES;2020W23;5;27;0.79916271;0.23003786;4.5538549591258605E-4
WithJHURegions;1;ES;2020W23;55;279;2.720316885;0.235000083;0.027435697222555944
WithoutJHURegions;-;ES;2020W24;5;27;0.803436497;0.144269883;0.0011977230221094806
WithJHURegions;1;ES;2020W24;55;279;2.829720599;0.239475087;0.0439820724463475
WithoutJHURegions;-;ES;2020W25;5;27;0.714041051;0.226034501;0.004379421250500177
WithJHURegions;1;ES;2020W25;55;279;2.731889951;0.280301452;0.06560609117592386
WithoutJHURegions;-;ES;2020W26;5;27;0.804041399;0.230811573;0.0016142819237899397
WithJHURegions;1;ES;2020W26;55;279;2.865634253;0.239239438;0.09390162997284582
WithoutJHURegions;-;ES;2020W27;5;27;0.69222519;0.216402274;1.0472476983479079E-4
WithJHURegions;1;ES;2020W27;55;279;2.866082706;0.244082021;0.013547510378418242
WithoutJHURegions;-;ES;2020W28;5;27;0.799374816;0.219223344;2.277390962478369E-4
WithJHURegions;1;ES;2020W28;55;279;2.847926228;0.151305303;0.014837162594422774
WithoutJHURegions;-;ES;2020W29;5;27;0.76000068;0.212927971;2.2562435968719006E-4
WithJHURegions;1;ES;2020W29;55;279;2.735852439;0.198416005;0.02396734342908033
WithoutJHURegions;-;ES;2020W30;5;27;0.751067574;0.211255248;0.001039073546438511
WithJHURegions;1;ES;2020W30;55;279;2.728804514;0.227413535;0.044960206531874665
WithoutJHURegions;-;ES;2020W31;5;27;0.678646454;0.22479033;0.0038090230442792677
WithJHURegions;1;ES;2020W31;55;279;2.719868751;0.238201162;0.07086100331191242
WithoutJHURegions;-;ES;2020W32;5;27;0.732231184;0.217221384;0.003362770802833504
WithJHURegions;1;ES;2020W32;55;279;2.708365517;0.231203665;0.059691428759260014
WithoutJHURegions;-;ES;2020W33;5;27;0.758458559;0.245396032;0.0034796420907446594
WithJHURegions;1;ES;2020W33;55;279;2.853608369;0.235686281;0.0748434499596507
WithoutJHURegions;-;ES;2020W34;5;27;0.723612368;0.224914997;0.002121999330340859
WithJHURegions;1;ES;2020W34;55;279;2.713460156;0.222775031;0.09931879761375077
WithoutJHURegions;-;ES;2020W35;5;27;0.70874246;0.186815274;0.00260553199692925
WithJHURegions;1;ES;2020W35;55;279;2.854947379;0.252616604;0.1057510040289853
WithoutJHURegions;-;ES;2020W36;5;27;0.805573659;0.22120358;0.0018701077159585452
WithJHURegions;1;ES;2020W36;55;279;2.829847602;0.226922473;0.10140141494815284
WithoutJHURegions;-;ES;2020W37;5;27;0.795290712;0.277396289;0.0032563224416243745
WithJHURegions;1;ES;2020W37;55;279;2.76515746;0.208729681;0.08697591615027457
WithoutJHURegions;-;ES;2020W38;5;27;0.75791651;0.150488916;0.0017602030037821837
WithJHURegions;1;ES;2020W38;55;279;2.732122066;0.235116507;0.06698207193675337
WithoutJHURegions;-;ES;2020W39;5;27;0.795930255;0.228830563;4.940042539058456E-4
WithJHURegions;1;ES;2020W39;55;279;2.811086075;0.227113002;0.05325497061245923
WithoutJHURegions;-;ES;2020W40;5;27;0.810182756;0.235543103;6.722574301018157E-4
WithJHURegions;1;ES;2020W40;55;279;2.822703215;0.229646739;0.04644724281560137
WithoutJHURegions;-;ES;2020W41;5;27;0.800044103;0.222826642;0.0014493704997836075
WithJHURegions;1;ES;2020W41;55;279;2.727430963;0.219777399;0.045330555105464874
WithoutJHURegions;-;ES;2020W42;5;27;0.776856401;0.281767436;0.0011615223082388304
WithJHURegions;1;ES;2020W42;55;279;2.805771769;0.236108196;0.031201675073077924
WithoutJHURegions;-;ES;2020W43;5;27;0.761836961;0.229421847;0.003939148015569482
WithJHURegions;1;ES;2020W43;55;279;2.711235863;0.286017546;0.023286102381210497
WithoutJHURegions;-;ES;2020W44;5;27;0.760266417;0.232977027;0.0030651842329085725
WithJHURegions;1;ES;2020W44;55;279;2.692665431;0.156275136;0.03776222112831112
WithoutJHURegions;-;ES;2020W45;5;27;0.801167024;0.182771964;4.2042279453667034E-4
WithJHURegions;1;ES;2020W45;55;279;2.795957246;0.247003728;0.0288781393460019
WithoutJHURegions;-;ES;2020W46;5;27;0.798619736;0.229004119;2.6974815745046432E-5
WithJHURegions;1;ES;2020W46;55;279;2.799025833;0.23046466;0.018913922691364844
WithoutJHURegions;-;ES;2020W47;5;27;0.796938352;0.204395617;5.578528386817853E-6
WithJHURegions;1;ES;2020W47;55;279;2.786377466;0.250864188;0.02662544518144021
WithoutJHURegions;-;ES;2020W48;5;27;0.785253741;0.221496145;2.9289314261100245E-4
WithJHURegions;1;ES;2020W48;55;279;2.767668677;0.255766766;0.03310322578433909
WithoutJHURegions;-;ES;2020W49;5;27;0.79147515;0.237846358;2.2726181600972974E-5
WithJHURegions;1;ES;2020W49;55;279;2.724302914;0.177002852;0.028275136271091947
WithoutJHURegions;-;ES;2020W50;5;27;0.799376403;0.177423582;5.3071460350742695E-5
WithJHURegions;1;ES;2020W50;55;279;2.788080212;0.276251571;0.037174303587872465
WithoutJHURegions;-;ES;2020W51;5;27;0.801445829;0.291164081;9.151377291677457E-4
WithJHURegions;1;ES;2020W51;55;279;2.791122609;0.23898346;0.05681830024825237
WithoutJHURegions;-;ES;2020W52;5;27;0.794893227;0.258136513;0.0019445203671799782
WithJHURegions;1;ES;2020W52;55;279;2.726679778;0.238692357;0.04041072892814292
WithoutJHURegions;-;ES;2021W01;5;27;0.747594719;0.157178614;4.416710539988538E-5
WithJHURegions;1;ES;2021W01;55;279;2.738262417;0.226923656;0.029677455619732312
WithoutJHURegions;-;ES;2021W02;5;27;0.800723099;0.186741448;2.6315937008469374E-4
WithJHURegions;1;ES;2021W02;55;279;2.724414509;0.235079137;0.038668299461355124
WithoutJHURegions;-;ES;2021W03;5;27;0.803793154;0.28121058;8.928898132635319E-4
WithJHURegions;1;ES;2021W03;55;279;2.62715301;0.239437225;0.027847592982615525
WithoutJHURegions;-;ES;2021W04;5;27;0.795503995;0.279236139;6.748464979048611E-6
WithJHURegions;1;ES;2021W04;55;279;2.640193606;0.223969468;0.02645944137199389
WithoutJHURegions;-;ES;2021W05;5;27;0.787298995;0.14376394;0.001799075746095066
WithJHURegions;1;ES;2021W05;55;279;2.641291734;0.278864856;0.03053819290064607
WithoutJHURegions;-;ES;2021W06;5;27;0.729582536;0.23236779;0.009131389421534917
WithJHURegions;1;ES;2021W06;55;279;2.667764254;0.243688592;0.017522390115397763
WithoutJHURegions;-;UK;2020W05;5;18;0.728366233;0.206556883;9.496283527953958E-4
WithJHURegions;1;UK;2020W05;15;18;2.819409472;0.254540683;9.496283527948841E-4
WithoutJHURegions;-;UK;2020W06;5;20;0.721399745;0.185495111;0.0017774904916666608
WithJHURegions;1;UK;2020W06;27;20;2.840053165;0.270677178;0.0017774904916650412
WithoutJHURegions;-;UK;2020W07;5;20;0.721226955;0.240210377;0.001178497953922293
WithJHURegions;1;UK;2020W07;27;20;2.727117039;0.229605598;0.001178497953921188
WithoutJHURegions;-;UK;2020W08;5;20;0.718044731;0.278527309;0.0014024981600722233
WithJHURegions;1;UK;2020W08;27;20;2.834098549;0.223267901;0.0014024981600709026
WithoutJHURegions;-;UK;2020W09;5;20;0.684580161;0.192804243;2.3330198885107602E-4
WithJHURegions;1;UK;2020W09;27;20;2.876921002;0.224150497;2.333019888508538E-4
WithoutJHURegions;-;UK;2020W10;5;20;0.695213435;0.274414157;8.151960937868831E-4
WithJHURegions;1;UK;2020W10;27;20;2.727477696;0.233263655;8.151960937861297E-4
WithoutJHURegions;-;UK;2020W11;5;20;0.714008615;0.287511676;4.349001913604938E-5
WithJHURegions;1;UK;2020W11;27;20;2.835432319;0.205884441;4.349001913627593E-5
WithoutJHURegions;-;UK;2020W12;5;20;0.666641522;0.237885327;2.038166313134702E-6
WithJHURegions;1;UK;2020W12;27;20;2.84001767;0.22023046;2.038166300820526E-6
WithoutJHURegions;-;UK;2020W13;5;20;0.718554507;0.232562578;5.049049883249872E-5
WithJHURegions;1;UK;2020W13;27;20;2.85366778;0.225642118;5.049049860422016E-5
WithoutJHURegions;-;UK;2020W14;5;20;0.717500447;0.267613405;0.012651592108364168
WithJHURegions;1;UK;2020W14;27;20;2.800243406;0.226166913;0.012651592127141783
WithoutJHURegions;-;UK;2020W15;5;20;0.652286422;0.230428338;0.0062612869902511845
